Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: 

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;312
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;16
Andalucía/Jaén;TURISMOS;Gasolina;96535
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;74240
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;72265
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;38
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;18
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1897
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10207
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10047
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;5
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;14
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;139
Andalucía/Málaga;CICLOMOTORES;TOTAL;106188
Andalucía/Málaga;CICLOMOTORES;Diesel;2776
Andalucía/Málaga;CICLOMOTORES;Eléctrico;474
Andalucía/Málaga;CICLOMOTORES;Gasolina;102930
Andalucía/Málaga;CICLOMOTORES;Sin especificar;8
Andalucía/Málaga;FURGONETAS;TOTAL;91478
Andalucía/Málaga;FURGONETAS;Diesel;76355
Andalucía/Málaga;FURGONETAS;Eléctrico;76
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;94
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Málaga;FURGONETAS;Gasolina;14947
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;2
Andalucía/Málaga;MOTOCICLETAS;TOTAL;172710
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;129
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;523
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;172040
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;8
Andalucía/Málaga;TURISMOS;TOTAL;856862
Andalucía/Málaga;TURISMOS;Biodiesel;4
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;25
Andalucía/Málaga;TURISMOS;Diesel;478592
Andalucía/Málaga;TURISMOS;Eléctrico;972
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1504
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;40
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;375696
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;3
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;79934
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;78472
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;73
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;13
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1367
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11947
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11839
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;123097
Andalucía/Sevilla;CICLOMOTORES;Diesel;2868
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;374
Andalucía/Sevilla;CICLOMOTORES;Gasolina;119851
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;60909
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;50991
Andalucía/Sevilla;FURGONETAS;Eléctrico;79
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;146
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;23
Andalucía/Sevilla;FURGONETAS;Gasolina;9665
Andalucía/Sevilla;FURGONETAS;Otros;2
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;145239
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;158
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;351
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;144714
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;2
Andalucía/Sevilla;TURISMOS;TOTAL;961437
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;4
Andalucía/Sevilla;TURISMOS;Diesel;601231
Andalucía/Sevilla;TURISMOS;Eléctrico;716
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1266
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;175
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;358010
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;5
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17299
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16779
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;5
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;514
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2379
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2356
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CICLOMOTORES;TOTAL;9475
Aragón/Huesca;CICLOMOTORES;Diesel;196
Aragón/Huesca;CICLOMOTORES;Eléctrico;22
Aragón/Huesca;CICLOMOTORES;Gasolina;9257
Aragón/Huesca;FURGONETAS;TOTAL;18108
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15007
Aragón/Huesca;FURGONETAS;Eléctrico;16
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;7
Aragón/Huesca;FURGONETAS;Gasolina;3077
Aragón/Huesca;MOTOCICLETAS;TOTAL;14988
Aragón/Huesca;MOTOCICLETAS;Diesel;35
Aragón/Huesca;MOTOCICLETAS;Eléctrico;19
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;14929
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;TURISMOS;TOTAL;120752
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;2
Aragón/Huesca;TURISMOS;Diesel;72915
Aragón/Huesca;TURISMOS;Eléctrico;117
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;112
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;10
Aragón/Huesca;TURISMOS;Gasolina;47584
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10716
