FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;* Nº VICTIMAS;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
08/02/2018;DE 19:00 A 19:59;JUEVES;CHAMARTIN                     ;AVENIDA DE ALBERTO ALCOCER NUM                                                                      ;19;2018/1569;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;CHAMARTIN                     ;AVENIDA DE ALBERTO ALCOCER NUM                                                                      ;19;2018/1569;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;HL                                      ;DE 21 A 24 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8600;2018/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
08/02/2018;DE 19:00 A 19:59;JUEVES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8600;2018/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8600;2018/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8600;2018/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
08/02/2018;DE 19:00 A 19:59;JUEVES;RETIRO                        ;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;8600;2018/1549;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;VIAJERO                                 ;MUJER;IL                                      ;DE 40 A 44 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;SALAMANCA                     ;CALLE DE JORGE JUAN - CALLE DEL GENERAL PARDIÑAS                                                    ;0;2018/1564;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DESCONOCIDA
08/02/2018;DE 19:00 A 19:59;JUEVES;SALAMANCA                     ;CALLE DE JORGE JUAN - CALLE DEL GENERAL PARDIÑAS                                                    ;0;2018/1564;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
08/02/2018;DE 19:00 A 19:59;JUEVES;SALAMANCA                     ;CALLE DE JORGE JUAN - CALLE DEL GENERAL PARDIÑAS                                                    ;0;2018/1564;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
08/02/2018;DE 21:00 A 21:59;JUEVES;BARAJAS                       ;AEROPUERTO Terminal T -                                                                             ;4;2018/1526;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CHOQUE CON OBJETO FIJO                  ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
08/02/2018;DE 21:00 A 21:59;JUEVES;RETIRO                        ;CALLE DE CAVANILLES - CALLE DEL DOCTOR ESQUERDO                                                     ;0;2018/1551;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
08/02/2018;DE 21:00 A 21:59;JUEVES;RETIRO                        ;CALLE DE CAVANILLES - CALLE DEL DOCTOR ESQUERDO                                                     ;0;2018/1551;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
08/02/2018;DE 22:00 A 22:59;JUEVES;CHAMBERI                      ;GLORIETA DE RUBEN DARIO NUM                                                                         ;3;2018/1563;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;MUJER;HL                                      ;DE 55 A 59 AÑOS
08/02/2018;DE 22:00 A 22:59;JUEVES;CHAMBERI                      ;GLORIETA DE RUBEN DARIO NUM                                                                         ;3;2018/1563;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
08/02/2018;DE 23:00 A 23:59;JUEVES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA - CALLE DE LA HACIENDA DE PAVONES                                     ;0;2018/1585;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 21 A 24 AÑOS
08/02/2018;DE 23:00 A 23:59;JUEVES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA - CALLE DE LA HACIENDA DE PAVONES                                     ;0;2018/1585;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 25 A 29 AÑOS
08/02/2018;DE 23:00 A 23:59;JUEVES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA - CALLE DE LA HACIENDA DE PAVONES                                     ;0;2018/1585;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 35 A 39 AÑOS
08/02/2018;DE 23:00 A 23:59;JUEVES;MORATALAZ                     ;CALLE DE LA FUENTE CARRANTONA - CALLE DE LA HACIENDA DE PAVONES                                     ;0;2018/1585;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;ATROPELLO                               ;CICLOMOTOR                              ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
09/02/2018;DE 00:00 A 00:59;VIERNES;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;20000;2018/1527;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;2;VUELCO                                  ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 21 A 24 AÑOS
09/02/2018;DE 00:00 A 00:59;VIERNES;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;20000;2018/1527;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;2;VUELCO                                  ;TURISMO                                 ;CONDUCTOR;MUJER;HG                                      ;DE 25 A 29 AÑOS
09/02/2018;DE 00:00 A 00:59;VIERNES;MONCLOA-ARAVACA               ;AUTOVIA  M-30 CALZADA 2 KM.                                                                         ;20000;2018/1527;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;2;VUELCO                                  ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HG                                      ;DE 25 A 29 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;ARGANZUELA                    ;CALLE DE MENDEZ ALVARO NUM                                                                          ;80;2018/1583;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;ARGANZUELA                    ;CALLE DE MENDEZ ALVARO NUM                                                                          ;80;2018/1583;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 40 A 44 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;ARGANZUELA                    ;CALLE DE MENDEZ ALVARO NUM                                                                          ;80;2018/1583;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;FURGONETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;ARGANZUELA                    ;CALLE DE MENDEZ ALVARO NUM                                                                          ;80;2018/1583;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;FURGONETA                               ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 7:00 A 7:59;VIERNES;ARGANZUELA                    ;CALLE DE MENDEZ ALVARO NUM                                                                          ;80;2018/1583;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;FURGONETA                               ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;MONCLOA-ARAVACA               ;CALLE DE ANTONIO MACHADO NUM                                                                        ;23;2018/1540;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;MONCLOA-ARAVACA               ;CALLE DE ANTONIO MACHADO NUM                                                                        ;23;2018/1540;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;PUENTE DE VALLECAS            ;CALLE DEL DOCTOR SANCHEZ - CALLE DEL PUERTO DE BALBARAN                                             ;0;2018/1532;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HG                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 7:00 A 7:59;VIERNES;PUENTE DE VALLECAS            ;CALLE DEL DOCTOR SANCHEZ - CALLE DEL PUERTO DE BALBARAN                                             ;0;2018/1532;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
09/02/2018;DE 8:00 A 8:59;VIERNES;CIUDAD LINEAL                 ;CALLE DE ALCALA - CALLE DEL GENERAL ARANAZ                                                          ;          ;2018/1640;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA MOTOCICLETA                       ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 8:00 A 8:59;VIERNES;SAN BLAS                      ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/1542;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 50 A 54 AÑOS
09/02/2018;DE 8:00 A 8:59;VIERNES;SAN BLAS                      ;AVENIDA DE ARCENTALES - CALLE DE ESTOCOLMO                                                          ;0;2018/1542;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 25 A 29 AÑOS
09/02/2018;DE 8:00 A 8:59;VIERNES;USERA                         ;CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                  ;16;2018/1645;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 8:00 A 8:59;VIERNES;USERA                         ;CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                  ;16;2018/1645;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 6 A 9 AÑOS 
09/02/2018;DE 8:00 A 8:59;VIERNES;USERA                         ;CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                  ;16;2018/1645;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;AUTO-TAXI                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;HORTALEZA                     ;CALLE DEL MOSCATELAR NUM                                                                            ;5;2018/1722;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;NO ASIGNADO;IL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;HORTALEZA                     ;CALLE DEL MOSCATELAR NUM                                                                            ;5;2018/1722;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;HORTALEZA                     ;CALLE DEL MOSCATELAR NUM                                                                            ;5;2018/1722;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;HORTALEZA                     ;CALLE DEL MOSCATELAR NUM                                                                            ;5;2018/1722;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 0 A 5 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;LATINA                        ;CALLE DEL GENERAL MILLAN ASTRAY - CALLE DEL GENERAL SALIQUET                                        ;          ;2018/1637;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 10 A 14 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;LATINA                        ;CALLE DEL GENERAL MILLAN ASTRAY - CALLE DEL GENERAL SALIQUET                                        ;          ;2018/1637;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 15 A 17 AÑOS
09/02/2018;DE 9:00 A 9:59;VIERNES;LATINA                        ;CALLE DEL GENERAL MILLAN ASTRAY - CALLE DEL GENERAL SALIQUET                                        ;          ;2018/1637;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 10:00 A 10:59;VIERNES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;0;2018/1691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DESCONOCIDA
09/02/2018;DE 10:00 A 10:59;VIERNES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;0;2018/1691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 21 A 24 AÑOS
09/02/2018;DE 10:00 A 10:59;VIERNES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;0;2018/1691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;VIAJERO                                 ;HOMBRE;IL                                      ;DE 21 A 24 AÑOS
09/02/2018;DE 10:00 A 10:59;VIERNES;TETUAN                        ;CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - PASEO DE LA CASTELLANA                                     ;0;2018/1691;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;CHAMARTIN                     ;CALLE DE LOPEZ DE HOYOS NUM                                                                         ;38;2018/1651;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;NO ASIGNADO;TESTIGO                                 ;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;CHAMARTIN                     ;CALLE DE LOPEZ DE HOYOS NUM                                                                         ;38;2018/1651;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 50 A 54 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;CHAMARTIN                     ;CALLE DE LOPEZ DE HOYOS NUM                                                                         ;38;2018/1651;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
09/02/2018;DE 12:00 A 12:59;VIERNES;CHAMARTIN                     ;CALLE DE LOPEZ DE HOYOS NUM                                                                         ;38;2018/1651;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;MOTOCICLETA                             ;CONDUCTOR;HOMBRE;HG                                      ;DE 50 A 54 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE MIRALLOS - PASEO DE LA TIERRA DE MELIDE                                                    ;0;2018/1546;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HG                                      ;DE 60 A 64 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;FUENCARRAL-EL PARDO           ;CALLE DE MIRALLOS - PASEO DE LA TIERRA DE MELIDE                                                    ;0;2018/1546;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 45 A 49 AÑOS
09/02/2018;DE 12:00 A 12:59;VIERNES;SALAMANCA                     ;CALLE DE VELAZQUEZ NUM                                                                              ;28;2018/1607;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 13:00 A 13:59;VIERNES;CARABANCHEL                   ;AVENIDA DE CARABANCHEL ALTO NUM                                                                     ;13;2018/1726;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;HOMBRE;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 13:00 A 13:59;VIERNES;CARABANCHEL                   ;AVENIDA DE CARABANCHEL ALTO NUM                                                                     ;13;2018/1726;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 55 A 59 AÑOS
09/02/2018;DE 13:00 A 13:59;VIERNES;CARABANCHEL                   ;AVENIDA DE CARABANCHEL ALTO NUM                                                                     ;13;2018/1726;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE MAS DE 74 AÑOS 
09/02/2018;DE 13:00 A 13:59;VIERNES;LATINA                        ;CALLE DE JOSE DE CADALSO - CALLE DEL GENERAL ROMERO BASART                                          ;0;2018/1550;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;FURGONETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
09/02/2018;DE 13:00 A 13:59;VIERNES;LATINA                        ;CALLE DE JOSE DE CADALSO - CALLE DEL GENERAL ROMERO BASART                                          ;0;2018/1550;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
09/02/2018;DE 13:00 A 13:59;VIERNES;LATINA                        ;CALLE DE JOSE DE CADALSO - CALLE DEL GENERAL ROMERO BASART                                          ;0;2018/1550;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;IL                                      ;DE MAS DE 74 AÑOS 
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 35 A 39 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;CONDUCTOR;HOMBRE;IL                                      ;DE 55 A 59 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE 45 A 49 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE MAS DE 74 AÑOS 
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE 21 A 24 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 70 A 74 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 14:00 A 14:59;VIERNES;CHAMARTIN                     ;PLAZA DE CUZCO                                                                                      ;0;2018/1641;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;7;COLISIÓN DOBLE                          ;AUTOBUS-AUTOCAR                         ;VIAJERO                                 ;MUJER;HL                                      ;DE 40 A 44 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;SAN BLAS                      ;CALLE DE BOLTAÑA NUM                                                                                ;5;2018/1646;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;PEATON                                  ;MUJER;HL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 14:00 A 14:59;VIERNES;SAN BLAS                      ;CALLE DE BOLTAÑA NUM                                                                                ;5;2018/1646;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;NO ASIGNADO;TESTIGO                                 ;MUJER;IL                                      ;DE 60 A 64 AÑOS
09/02/2018;DE 14:00 A 14:59;VIERNES;SAN BLAS                      ;CALLE DE BOLTAÑA NUM                                                                                ;5;2018/1646;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;TURISMO                                 ;CONDUCTOR;MUJER;IL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 15:00 A 15:59;VIERNES;FUENCARRAL-EL PARDO           ;ACCESO  NUDO NORTE                                                                                  ;          ;2018/1665;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;TURISMO                                 ;CONDUCTOR;HOMBRE;IL                                      ;DE 30 A 34 ANOS
09/02/2018;DE 15:00 A 15:59;VIERNES;FUENCARRAL-EL PARDO           ;ACCESO  NUDO NORTE                                                                                  ;          ;2018/1665;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;VARIOS                                  ;CONDUCTOR;MUJER;HL                                      ;DE 65 A 69 AÑOS
09/02/2018;DE 15:00 A 15:59;VIERNES;FUENCARRAL-EL PARDO           ;ACCESO  NUDO NORTE                                                                                  ;          ;2018/1665;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;VARIOS                                  ;VIAJERO                                 ;MUJER;IL                                      ;DE MAS DE 74 AÑOS 
