Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Almería;MOTOCICLETAS;TOTAL;49555
Andalucía/Almería;MOTOCICLETAS;Diesel;98
Andalucía/Almería;MOTOCICLETAS;Eléctrico;105
Andalucía/Almería;MOTOCICLETAS;Gasolina;49348
Andalucía/Almería;MOTOCICLETAS;Sin especificar;4
Andalucía/Almería;TURISMOS;TOTAL;387631
Andalucía/Almería;TURISMOS;Butano;2
Andalucía/Almería;TURISMOS;Diesel;259675
Andalucía/Almería;TURISMOS;Eléctrico;340
Andalucía/Almería;TURISMOS;Etanol;1
Andalucía/Almería;TURISMOS;Gas Licuado de Petroleo;549
Andalucía/Almería;TURISMOS;Gas Natural Comprimido;7
Andalucía/Almería;TURISMOS;Gas Natural Licuado;1
Andalucía/Almería;TURISMOS;Gasolina;127038
Andalucía/Almería;TURISMOS;Otros;15
Andalucía/Almería;TURISMOS;Sin especificar;3
Andalucía/Cádiz;CAMIONES HASTA 3500kg;TOTAL;47443
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Diesel;46411
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Eléctrico;28
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gasolina;968
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;TOTAL;5733
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Diesel;5675
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Eléctrico;4
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;14
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gasolina;37
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Otros;1
Andalucía/Cádiz;CICLOMOTORES;TOTAL;102927
Andalucía/Cádiz;CICLOMOTORES;Diesel;2475
Andalucía/Cádiz;CICLOMOTORES;Eléctrico;533
Andalucía/Cádiz;CICLOMOTORES;Gasolina;99915
Andalucía/Cádiz;CICLOMOTORES;Sin especificar;4
Andalucía/Cádiz;FURGONETAS;TOTAL;40135
Andalucía/Cádiz;FURGONETAS;Biodiesel;1
Andalucía/Cádiz;FURGONETAS;Diesel;33936
Andalucía/Cádiz;FURGONETAS;Eléctrico;53
Andalucía/Cádiz;FURGONETAS;Gas Licuado de Petroleo;43
Andalucía/Cádiz;FURGONETAS;Gas Natural Comprimido;4
Andalucía/Cádiz;FURGONETAS;Gasolina;6098
Andalucía/Cádiz;MOTOCICLETAS;TOTAL;116655
Andalucía/Cádiz;MOTOCICLETAS;Diesel;121
Andalucía/Cádiz;MOTOCICLETAS;Eléctrico;1876
Andalucía/Cádiz;MOTOCICLETAS;Gas Licuado de Petroleo;8
Andalucía/Cádiz;MOTOCICLETAS;Gasolina;114638
Andalucía/Cádiz;MOTOCICLETAS;Otros;2
Andalucía/Cádiz;MOTOCICLETAS;Sin especificar;10
Andalucía/Cádiz;TURISMOS;;1
Andalucía/Cádiz;TURISMOS;TOTAL;596801
Andalucía/Cádiz;TURISMOS;Biodiesel;2
Andalucía/Cádiz;TURISMOS;Biometano;1
Andalucía/Cádiz;TURISMOS;Butano;2
Andalucía/Cádiz;TURISMOS;Diesel;355470
Andalucía/Cádiz;TURISMOS;Eléctrico;506
Andalucía/Cádiz;TURISMOS;Etanol;1
Andalucía/Cádiz;TURISMOS;Gas Licuado de Petroleo;700
Andalucía/Cádiz;TURISMOS;Gas Natural Comprimido;67
Andalucía/Cádiz;TURISMOS;Gasolina;240037
Andalucía/Cádiz;TURISMOS;Hidrógeno;1
Andalucía/Cádiz;TURISMOS;Otros;8
Andalucía/Cádiz;TURISMOS;Sin especificar;5
Andalucía/Córdoba;CAMIONES HASTA 3500kg;TOTAL;34403
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Diesel;33830
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Eléctrico;48
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;19
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;505
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6531
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6471
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;55
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51262
Andalucía/Córdoba;CICLOMOTORES;Diesel;1611
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;147
Andalucía/Córdoba;CICLOMOTORES;Gasolina;49501
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;3
Andalucía/Córdoba;FURGONETAS;TOTAL;51694
Andalucía/Córdoba;FURGONETAS;Diesel;45541
Andalucía/Córdoba;FURGONETAS;Eléctrico;39
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;58
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6054
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;59305
Andalucía/Córdoba;MOTOCICLETAS;Diesel;88
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;119
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;59090
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;393708
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;257051
Andalucía/Córdoba;TURISMOS;Eléctrico;332
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;478
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;26
Andalucía/Córdoba;TURISMOS;Gasolina;135800
Andalucía/Córdoba;TURISMOS;Otros;13
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;47024
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;46073
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;34
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;908
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6862
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6790
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;66
Andalucía/Granada;CICLOMOTORES;TOTAL;68689
Andalucía/Granada;CICLOMOTORES;Diesel;1179
Andalucía/Granada;CICLOMOTORES;Eléctrico;198
Andalucía/Granada;CICLOMOTORES;Gasolina;67312
Andalucía/Granada;FURGONETAS;TOTAL;59663
Andalucía/Granada;FURGONETAS;Diesel;51077
Andalucía/Granada;FURGONETAS;Eléctrico;40
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;68
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;7
Andalucía/Granada;FURGONETAS;Gasolina;8467
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;103128
Andalucía/Granada;MOTOCICLETAS;Diesel;106
Andalucía/Granada;MOTOCICLETAS;Eléctrico;264
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;102756
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;TURISMOS;TOTAL;485684
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;297826
Andalucía/Granada;TURISMOS;Eléctrico;519
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;621
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;64
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;186621
Andalucía/Granada;TURISMOS;Hidrógeno;2
Andalucía/Granada;TURISMOS;Otros;18
Andalucía/Granada;TURISMOS;Sin especificar;2
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27389
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;26784
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;5
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;591
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3650
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3627
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30340
Andalucía/Huelva;CICLOMOTORES;Diesel;774
Andalucía/Huelva;CICLOMOTORES;Eléctrico;185
Andalucía/Huelva;CICLOMOTORES;Gasolina;29377
Andalucía/Huelva;CICLOMOTORES;Sin especificar;4
Andalucía/Huelva;FURGONETAS;TOTAL;21397
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;17997
Andalucía/Huelva;FURGONETAS;Eléctrico;12
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;8
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3376
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;31544
Andalucía/Huelva;MOTOCICLETAS;Diesel;67
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;72
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Huelva;MOTOCICLETAS;Gasolina;31401
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;265881
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;169309
Andalucía/Huelva;TURISMOS;Eléctrico;182
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;268
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;16
Andalucía/Huelva;TURISMOS;Gasolina;96093
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38256
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37577
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;625
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5267
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5229
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;34
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;40916
Andalucía/Jaén;CICLOMOTORES;Diesel;1720
Andalucía/Jaén;CICLOMOTORES;Eléctrico;123
Andalucía/Jaén;CICLOMOTORES;Gasolina;39070
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;64003
Andalucía/Jaén;FURGONETAS;Diesel;57344
Andalucía/Jaén;FURGONETAS;Eléctrico;26
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;77
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6551
Andalucía/Jaén;MOTOCICLETAS;TOTAL;42389
Andalucía/Jaén;MOTOCICLETAS;Diesel;94
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;270
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;42020
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;3
Andalucía/Jaén;TURISMOS;TOTAL;307310
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;208700
Andalucía/Jaén;TURISMOS;Eléctrico;206
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;376
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;22
Andalucía/Jaén;TURISMOS;Gasolina;97994
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73101
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71152
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;38
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;40
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;18
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1853
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10248
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10087
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;19
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;137
Andalucía/Málaga;CICLOMOTORES;TOTAL;104557
Andalucía/Málaga;CICLOMOTORES;Diesel;2777
Andalucía/Málaga;CICLOMOTORES;Eléctrico;623
Andalucía/Málaga;CICLOMOTORES;Gasolina;101145
Andalucía/Málaga;CICLOMOTORES;Hidrógeno;2
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92969
Andalucía/Málaga;FURGONETAS;Diesel;77758
Andalucía/Málaga;FURGONETAS;Eléctrico;103
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;97
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;12
Andalucía/Málaga;FURGONETAS;Gas Natural Licuado;1
Andalucía/Málaga;FURGONETAS;Gasolina;14994
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;178615
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;161
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;766
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Málaga;MOTOCICLETAS;Gasolina;177672
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;TURISMOS;TOTAL;867874
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;478041
Andalucía/Málaga;TURISMOS;Eléctrico;1458
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1673
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;48
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;386588
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;77905
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;76452
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1334
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;12032
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11925
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;89
Andalucía/Sevilla;CICLOMOTORES;TOTAL;121213
Andalucía/Sevilla;CICLOMOTORES;Diesel;2802
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;505
Andalucía/Sevilla;CICLOMOTORES;Gas Licuado de Petroleo;2
Andalucía/Sevilla;CICLOMOTORES;Gasolina;117900
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63435
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53496
Andalucía/Sevilla;FURGONETAS;Eléctrico;113
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;131
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;28
Andalucía/Sevilla;FURGONETAS;Gasolina;9660
Andalucía/Sevilla;FURGONETAS;Otros;4
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;149807
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;193
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;472
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;11
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;149122
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;TURISMOS;TOTAL;969496
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;601249
Andalucía/Sevilla;TURISMOS;Eléctrico;1140
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1628
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;210
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;365231
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;24
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17017
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16511
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;491
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2392
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2369
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;20
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9418
Aragón/Huesca;CICLOMOTORES;Diesel;198
Aragón/Huesca;CICLOMOTORES;Eléctrico;34
Aragón/Huesca;CICLOMOTORES;Gasolina;9186
Aragón/Huesca;FURGONETAS;TOTAL;18536
Aragón/Huesca;FURGONETAS;Butano;1
