Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: 

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;65
Andalucía/Granada;CICLOMOTORES;TOTAL;69741
Andalucía/Granada;CICLOMOTORES;Diesel;1118
Andalucía/Granada;CICLOMOTORES;Eléctrico;119
Andalucía/Granada;CICLOMOTORES;Gasolina;68504
Andalucía/Granada;FURGONETAS;TOTAL;58585
Andalucía/Granada;FURGONETAS;Diesel;49956
Andalucía/Granada;FURGONETAS;Eléctrico;22
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;48
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;4
Andalucía/Granada;FURGONETAS;Gasolina;8551
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;98539
Andalucía/Granada;MOTOCICLETAS;Diesel;91
Andalucía/Granada;MOTOCICLETAS;Eléctrico;149
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;98296
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;MOTOCICLETAS;Sin especificar;1
Andalucía/Granada;TURISMOS;TOTAL;476228
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;294326
Andalucía/Granada;TURISMOS;Eléctrico;231
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;433
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;42
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;181165
Andalucía/Granada;TURISMOS;Otros;19
Andalucía/Granada;TURISMOS;Sin especificar;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;28064
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;27426
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;2
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;631
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3591
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3568
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30611
Andalucía/Huelva;CICLOMOTORES;Diesel;771
Andalucía/Huelva;CICLOMOTORES;Eléctrico;96
Andalucía/Huelva;CICLOMOTORES;Gasolina;29744
Andalucía/Huelva;FURGONETAS;TOTAL;20391
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;16972
Andalucía/Huelva;FURGONETAS;Eléctrico;9
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;7
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3399
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;29064
Andalucía/Huelva;MOTOCICLETAS;Diesel;52
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;50
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Huelva;MOTOCICLETAS;Gasolina;28957
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;258395
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;164788
Andalucía/Huelva;TURISMOS;Eléctrico;82
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;193
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;11
Andalucía/Huelva;TURISMOS;Gasolina;93308
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38720
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;38039
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;635
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5244
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5204
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;36
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;41941
Andalucía/Jaén;CICLOMOTORES;Diesel;1752
Andalucía/Jaén;CICLOMOTORES;Eléctrico;74
Andalucía/Jaén;CICLOMOTORES;Gasolina;40112
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63925
Andalucía/Jaén;FURGONETAS;Diesel;56990
Andalucía/Jaén;FURGONETAS;Eléctrico;21
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;74
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Jaén;FURGONETAS;Gasolina;6837
Andalucía/Jaén;MOTOCICLETAS;TOTAL;40068
Andalucía/Jaén;MOTOCICLETAS;Diesel;80
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;204
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;39780
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;2
Andalucía/Jaén;TURISMOS;TOTAL;301331
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;204942
Andalucía/Jaén;TURISMOS;Eléctrico;103
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;285
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;12
Andalucía/Jaén;TURISMOS;Gasolina;95976
Andalucía/Jaén;TURISMOS;Otros;7
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;74721
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;72753
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;34
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;13
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1899
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10132
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;9973
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;5
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;138
Andalucía/Málaga;CICLOMOTORES;TOTAL;106727
Andalucía/Málaga;CICLOMOTORES;Diesel;2805
Andalucía/Málaga;CICLOMOTORES;Eléctrico;439
Andalucía/Málaga;CICLOMOTORES;Gasolina;103475
Andalucía/Málaga;CICLOMOTORES;Sin especificar;8
Andalucía/Málaga;FURGONETAS;TOTAL;91060
Andalucía/Málaga;FURGONETAS;Diesel;75954
Andalucía/Málaga;FURGONETAS;Eléctrico;61
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;92
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Málaga;FURGONETAS;Gasolina;14948
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;1
Andalucía/Málaga;MOTOCICLETAS;TOTAL;169091
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;124
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;455
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Málaga;MOTOCICLETAS;Gasolina;168497
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;4
Andalucía/Málaga;TURISMOS;TOTAL;853940
Andalucía/Málaga;TURISMOS;Biodiesel;4
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;25
Andalucía/Málaga;TURISMOS;Diesel;478435
Andalucía/Málaga;TURISMOS;Eléctrico;834
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1507
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;27
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;373079
Andalucía/Málaga;TURISMOS;Hidrógeno;4
Andalucía/Málaga;TURISMOS;Otros;19
Andalucía/Málaga;TURISMOS;Sin especificar;3
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;80730
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;79269
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;63
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;16
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1373
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11918
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11812
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;89
Andalucía/Sevilla;CICLOMOTORES;TOTAL;123750
Andalucía/Sevilla;CICLOMOTORES;Diesel;2876
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;319
Andalucía/Sevilla;CICLOMOTORES;Gasolina;120551
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;59407
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;49520
Andalucía/Sevilla;FURGONETAS;Eléctrico;77
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;143
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;22
Andalucía/Sevilla;FURGONETAS;Gasolina;9642
Andalucía/Sevilla;FURGONETAS;Otros;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;142725
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;140
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;317
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;9
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;142253
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;2
Andalucía/Sevilla;TURISMOS;TOTAL;953801
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;4
Andalucía/Sevilla;TURISMOS;Diesel;598614
Andalucía/Sevilla;TURISMOS;Eléctrico;608
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1261
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;148
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;353131
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;5
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17417
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16882
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;3
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;531
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2404
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2381
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CICLOMOTORES;TOTAL;9484
Aragón/Huesca;CICLOMOTORES;Diesel;196
Aragón/Huesca;CICLOMOTORES;Eléctrico;18
Aragón/Huesca;CICLOMOTORES;Gasolina;9270
Aragón/Huesca;FURGONETAS;TOTAL;17866
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;14786
Aragón/Huesca;FURGONETAS;Eléctrico;14
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;7
Aragón/Huesca;FURGONETAS;Gasolina;3058
Aragón/Huesca;MOTOCICLETAS;TOTAL;14662
Aragón/Huesca;MOTOCICLETAS;Diesel;35
Aragón/Huesca;MOTOCICLETAS;Eléctrico;15
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;14607
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;TURISMOS;TOTAL;119716
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;1
Aragón/Huesca;TURISMOS;Diesel;72467
Aragón/Huesca;TURISMOS;Eléctrico;102
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;100
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;11
Aragón/Huesca;TURISMOS;Gasolina;47023
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10675
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10401
