Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Eléctrico;4
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;14
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gasolina;36
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Otros;1
Andalucía/Cádiz;CICLOMOTORES;TOTAL;102843
Andalucía/Cádiz;CICLOMOTORES;Diesel;2480
Andalucía/Cádiz;CICLOMOTORES;Eléctrico;547
Andalucía/Cádiz;CICLOMOTORES;Gasolina;99812
Andalucía/Cádiz;CICLOMOTORES;Sin especificar;4
Andalucía/Cádiz;FURGONETAS;TOTAL;40197
Andalucía/Cádiz;FURGONETAS;Biodiesel;1
Andalucía/Cádiz;FURGONETAS;Diesel;33987
Andalucía/Cádiz;FURGONETAS;Eléctrico;53
Andalucía/Cádiz;FURGONETAS;Gas Licuado de Petroleo;43
Andalucía/Cádiz;FURGONETAS;Gas Natural Comprimido;4
Andalucía/Cádiz;FURGONETAS;Gasolina;6109
Andalucía/Cádiz;MOTOCICLETAS;TOTAL;117120
Andalucía/Cádiz;MOTOCICLETAS;Diesel;124
Andalucía/Cádiz;MOTOCICLETAS;Eléctrico;1885
Andalucía/Cádiz;MOTOCICLETAS;Gas Licuado de Petroleo;8
Andalucía/Cádiz;MOTOCICLETAS;Gasolina;115091
Andalucía/Cádiz;MOTOCICLETAS;Otros;2
Andalucía/Cádiz;MOTOCICLETAS;Sin especificar;10
Andalucía/Cádiz;TURISMOS;;1
Andalucía/Cádiz;TURISMOS;TOTAL;597144
Andalucía/Cádiz;TURISMOS;Biodiesel;2
Andalucía/Cádiz;TURISMOS;Biometano;1
Andalucía/Cádiz;TURISMOS;Butano;2
Andalucía/Cádiz;TURISMOS;Diesel;355494
Andalucía/Cádiz;TURISMOS;Eléctrico;539
Andalucía/Cádiz;TURISMOS;Etanol;1
Andalucía/Cádiz;TURISMOS;Gas Licuado de Petroleo;725
Andalucía/Cádiz;TURISMOS;Gas Natural Comprimido;68
Andalucía/Cádiz;TURISMOS;Gasolina;240297
Andalucía/Cádiz;TURISMOS;Hidrógeno;1
Andalucía/Cádiz;TURISMOS;Otros;8
Andalucía/Cádiz;TURISMOS;Sin especificar;5
Andalucía/Córdoba;CAMIONES HASTA 3500kg;TOTAL;34360
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Diesel;33786
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Eléctrico;48
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;19
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;506
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6503
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6443
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;55
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51200
Andalucía/Córdoba;CICLOMOTORES;Diesel;1622
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;149
Andalucía/Córdoba;CICLOMOTORES;Gasolina;49426
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;3
Andalucía/Córdoba;FURGONETAS;TOTAL;51680
Andalucía/Córdoba;FURGONETAS;Diesel;45529
Andalucía/Córdoba;FURGONETAS;Eléctrico;38
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;58
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6053
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;59514
Andalucía/Córdoba;MOTOCICLETAS;Diesel;88
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;123
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;59295
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;393879
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;257157
Andalucía/Córdoba;TURISMOS;Eléctrico;369
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;493
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;28
Andalucía/Córdoba;TURISMOS;Gasolina;135811
Andalucía/Córdoba;TURISMOS;Otros;13
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;46949
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;45997
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;35
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;908
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6882
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6809
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;66
Andalucía/Granada;CICLOMOTORES;TOTAL;68593
Andalucía/Granada;CICLOMOTORES;Diesel;1189
Andalucía/Granada;CICLOMOTORES;Eléctrico;201
Andalucía/Granada;CICLOMOTORES;Gasolina;67203
Andalucía/Granada;FURGONETAS;TOTAL;59704
Andalucía/Granada;FURGONETAS;Diesel;51136
Andalucía/Granada;FURGONETAS;Eléctrico;39
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;68
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;8
Andalucía/Granada;FURGONETAS;Gasolina;8449
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;103441
Andalucía/Granada;MOTOCICLETAS;Diesel;108
Andalucía/Granada;MOTOCICLETAS;Eléctrico;268
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;103061
Andalucía/Granada;MOTOCICLETAS;Otros;2
Andalucía/Granada;MOTOCICLETAS;Sin especificar;1
Andalucía/Granada;TURISMOS;TOTAL;485849
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;297740
Andalucía/Granada;TURISMOS;Eléctrico;546
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;642
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;63
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;186824
Andalucía/Granada;TURISMOS;Hidrógeno;2
Andalucía/Granada;TURISMOS;Otros;18
Andalucía/Granada;TURISMOS;Sin especificar;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27329
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;26727
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;5
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;588
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3649
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3626
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30303
Andalucía/Huelva;CICLOMOTORES;Diesel;772
Andalucía/Huelva;CICLOMOTORES;Eléctrico;194
Andalucía/Huelva;CICLOMOTORES;Gasolina;29333
Andalucía/Huelva;CICLOMOTORES;Sin especificar;4
Andalucía/Huelva;FURGONETAS;TOTAL;21439
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;18030
Andalucía/Huelva;FURGONETAS;Eléctrico;13
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;8
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3384
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;31682
Andalucía/Huelva;MOTOCICLETAS;Diesel;70
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;74
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Huelva;MOTOCICLETAS;Gasolina;31534
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;266056
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;169397
Andalucía/Huelva;TURISMOS;Eléctrico;203
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;280
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;17
Andalucía/Huelva;TURISMOS;Gasolina;96146
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38194
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37519
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;621
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5269
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5231
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;34
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;40835
Andalucía/Jaén;CICLOMOTORES;Diesel;1714
Andalucía/Jaén;CICLOMOTORES;Eléctrico;125
Andalucía/Jaén;CICLOMOTORES;Gasolina;38993
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63989
Andalucía/Jaén;FURGONETAS;Diesel;57354
Andalucía/Jaén;FURGONETAS;Eléctrico;26
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;76
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6528
Andalucía/Jaén;MOTOCICLETAS;TOTAL;42495
Andalucía/Jaén;MOTOCICLETAS;Diesel;96
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;273
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;42121
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;3
Andalucía/Jaén;TURISMOS;TOTAL;307357
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;208693
Andalucía/Jaén;TURISMOS;Eléctrico;213
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;383
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;22
Andalucía/Jaén;TURISMOS;Gasolina;98035
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73016
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71067
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;38
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;40
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;18
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1853
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10298
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10137
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;19
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;137
Andalucía/Málaga;CICLOMOTORES;TOTAL;104464
Andalucía/Málaga;CICLOMOTORES;Diesel;2767
Andalucía/Málaga;CICLOMOTORES;Eléctrico;646
Andalucía/Málaga;CICLOMOTORES;Gasolina;101041
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;93180
Andalucía/Málaga;FURGONETAS;Diesel;77917
Andalucía/Málaga;FURGONETAS;Eléctrico;105
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;98
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;12
Andalucía/Málaga;FURGONETAS;Gas Natural Licuado;1
Andalucía/Málaga;FURGONETAS;Gasolina;15043
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;179483
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;161
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;792
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Málaga;MOTOCICLETAS;Gasolina;178515
Andalucía/Málaga;MOTOCICLETAS;Otros;5
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;TURISMOS;TOTAL;869164
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;478228
Andalucía/Málaga;TURISMOS;Eléctrico;1579
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1692
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;47
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;387552
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;77652
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;76206
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1328
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;12045
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11938
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;89
Andalucía/Sevilla;CICLOMOTORES;TOTAL;121050
Andalucía/Sevilla;CICLOMOTORES;Diesel;2799
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;519
Andalucía/Sevilla;CICLOMOTORES;Gas Licuado de Petroleo;2
Andalucía/Sevilla;CICLOMOTORES;Gasolina;117726
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63570
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53625
Andalucía/Sevilla;FURGONETAS;Eléctrico;113
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;131
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;28
Andalucía/Sevilla;FURGONETAS;Gasolina;9666
Andalucía/Sevilla;FURGONETAS;Otros;4
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;150230
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;196
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;481
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;11
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;149533
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;TURISMOS;TOTAL;969788
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600925
Andalucía/Sevilla;TURISMOS;Eléctrico;1218
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1662
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;218
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;3
Andalucía/Sevilla;TURISMOS;Gasolina;365726
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;24
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17004
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16499
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;490
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2395
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2373
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;19
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9420
Aragón/Huesca;CICLOMOTORES;Diesel;198
Aragón/Huesca;CICLOMOTORES;Eléctrico;37
Aragón/Huesca;CICLOMOTORES;Gasolina;9185
Aragón/Huesca;FURGONETAS;TOTAL;18597
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15469
