Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Cádiz;TURISMOS;Butano;2
Andalucía/Cádiz;TURISMOS;Diesel;355351
Andalucía/Cádiz;TURISMOS;Eléctrico;582
Andalucía/Cádiz;TURISMOS;Etanol;1
Andalucía/Cádiz;TURISMOS;Gas Licuado de Petroleo;849
Andalucía/Cádiz;TURISMOS;Gas Natural Comprimido;63
Andalucía/Cádiz;TURISMOS;Gas Natural Licuado;1
Andalucía/Cádiz;TURISMOS;Gasolina;240976
Andalucía/Cádiz;TURISMOS;Hidrógeno;1
Andalucía/Cádiz;TURISMOS;Otros;8
Andalucía/Cádiz;TURISMOS;Sin especificar;6
Andalucía/Córdoba;CAMIONES HASTA 3500kg;TOTAL;34219
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Diesel;33645
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Eléctrico;48
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;503
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6503
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6443
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;55
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51067
Andalucía/Córdoba;CICLOMOTORES;Diesel;1628
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;165
Andalucía/Córdoba;CICLOMOTORES;Gasolina;49271
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;3
Andalucía/Córdoba;FURGONETAS;TOTAL;51674
Andalucía/Córdoba;FURGONETAS;Diesel;45538
Andalucía/Córdoba;FURGONETAS;Eléctrico;47
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;65
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6023
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;59860
Andalucía/Córdoba;MOTOCICLETAS;Diesel;90
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;142
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;59622
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;394037
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;257135
Andalucía/Córdoba;TURISMOS;Eléctrico;407
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;580
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;28
Andalucía/Córdoba;TURISMOS;Gasolina;135867
Andalucía/Córdoba;TURISMOS;Otros;12
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;46906
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;45949
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;8
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;43
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;904
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6896
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6823
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;65
Andalucía/Granada;CICLOMOTORES;TOTAL;68452
Andalucía/Granada;CICLOMOTORES;Diesel;1207
Andalucía/Granada;CICLOMOTORES;Eléctrico;217
Andalucía/Granada;CICLOMOTORES;Gasolina;67028
Andalucía/Granada;FURGONETAS;TOTAL;59745
Andalucía/Granada;FURGONETAS;Diesel;51186
Andalucía/Granada;FURGONETAS;Eléctrico;38
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;74
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;8
Andalucía/Granada;FURGONETAS;Gasolina;8435
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;103905
Andalucía/Granada;MOTOCICLETAS;Diesel;111
Andalucía/Granada;MOTOCICLETAS;Eléctrico;288
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Granada;MOTOCICLETAS;Gasolina;103500
Andalucía/Granada;MOTOCICLETAS;Otros;3
Andalucía/Granada;MOTOCICLETAS;Sin especificar;1
Andalucía/Granada;TURISMOS;TOTAL;486010
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;6
Andalucía/Granada;TURISMOS;Diesel;297432
Andalucía/Granada;TURISMOS;Eléctrico;588
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;752
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;62
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;187140
Andalucía/Granada;TURISMOS;Hidrógeno;2
Andalucía/Granada;TURISMOS;Otros;17
Andalucía/Granada;TURISMOS;Sin especificar;4
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27170
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;26573
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;5
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;583
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3657
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3635
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;21
Andalucía/Huelva;CICLOMOTORES;TOTAL;30175
Andalucía/Huelva;CICLOMOTORES;Diesel;767
Andalucía/Huelva;CICLOMOTORES;Eléctrico;201
Andalucía/Huelva;CICLOMOTORES;Gasolina;29203
Andalucía/Huelva;CICLOMOTORES;Sin especificar;4
Andalucía/Huelva;FURGONETAS;TOTAL;21552
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;18144
Andalucía/Huelva;FURGONETAS;Eléctrico;13
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;10
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3381
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;31945
Andalucía/Huelva;MOTOCICLETAS;Diesel;68
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;86
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Huelva;MOTOCICLETAS;Gasolina;31787
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;266216
Andalucía/Huelva;TURISMOS;Butano;2
Andalucía/Huelva;TURISMOS;Diesel;169339
Andalucía/Huelva;TURISMOS;Eléctrico;221
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;309
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;18
Andalucía/Huelva;TURISMOS;Gasolina;96318
Andalucía/Huelva;TURISMOS;Otros;6
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38075
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37399
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;30
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;23
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;620
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5268
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5229
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;34
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;40742
Andalucía/Jaén;CICLOMOTORES;Diesel;1713
Andalucía/Jaén;CICLOMOTORES;Eléctrico;126
Andalucía/Jaén;CICLOMOTORES;Gasolina;38900
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63974
Andalucía/Jaén;FURGONETAS;Diesel;57380
Andalucía/Jaén;FURGONETAS;Eléctrico;25
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;81
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6483
Andalucía/Jaén;MOTOCICLETAS;TOTAL;42710
Andalucía/Jaén;MOTOCICLETAS;Diesel;97
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;291
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;42317
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;3
Andalucía/Jaén;TURISMOS;TOTAL;307441
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;208684
Andalucía/Jaén;TURISMOS;Eléctrico;220
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;427
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;21
Andalucía/Jaén;TURISMOS;Gasolina;98079
Andalucía/Jaén;TURISMOS;Otros;5
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;72820
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;70886
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;40
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;43
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1834
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10353
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10193
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;20
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;136
Andalucía/Málaga;CICLOMOTORES;TOTAL;104201
Andalucía/Málaga;CICLOMOTORES;Diesel;2773
Andalucía/Málaga;CICLOMOTORES;Eléctrico;680
Andalucía/Málaga;CICLOMOTORES;Gasolina;100736
Andalucía/Málaga;CICLOMOTORES;Sin especificar;12
Andalucía/Málaga;FURGONETAS;TOTAL;93509
Andalucía/Málaga;FURGONETAS;Diesel;78231
Andalucía/Málaga;FURGONETAS;Eléctrico;109
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;123
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;14
Andalucía/Málaga;FURGONETAS;Gasolina;15028
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;180729
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;163
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;841
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;5
Andalucía/Málaga;MOTOCICLETAS;Gasolina;179709
Andalucía/Málaga;MOTOCICLETAS;Otros;5
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;TURISMOS;TOTAL;872999
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;22
Andalucía/Málaga;TURISMOS;Diesel;478789
Andalucía/Málaga;TURISMOS;Eléctrico;1696
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1906
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;53
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;3
Andalucía/Málaga;TURISMOS;Gasolina;390489
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;11
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;77223
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;75788
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;31
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1311
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;12036
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11913
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;20
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;87
Andalucía/Sevilla;CICLOMOTORES;TOTAL;120816
Andalucía/Sevilla;CICLOMOTORES;Diesel;2791
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;553
Andalucía/Sevilla;CICLOMOTORES;Gas Licuado de Petroleo;2
Andalucía/Sevilla;CICLOMOTORES;Gasolina;117466
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63791
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53834
Andalucía/Sevilla;FURGONETAS;Eléctrico;126
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;145
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;29
Andalucía/Sevilla;FURGONETAS;Gasolina;9651
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;151273
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;205
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;541
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;150509
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;3
Andalucía/Sevilla;TURISMOS;TOTAL;969984
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Biometano;1
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600030
Andalucía/Sevilla;TURISMOS;Eléctrico;1355
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1816
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;229
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;4
Andalucía/Sevilla;TURISMOS;Gasolina;366511
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;26
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;16958
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16459
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;483
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2382
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2360
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;19
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9414
Aragón/Huesca;CICLOMOTORES;Diesel;197
Aragón/Huesca;CICLOMOTORES;Eléctrico;39
Aragón/Huesca;CICLOMOTORES;Gasolina;9178
Aragón/Huesca;FURGONETAS;TOTAL;18706
Aragón/Huesca;FURGONETAS;Diesel;15565
Aragón/Huesca;FURGONETAS;Eléctrico;25
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;10
Aragón/Huesca;FURGONETAS;Gas Natural Comprimido;1
Aragón/Huesca;FURGONETAS;Gasolina;3105
