Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: 

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gasolina;964
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;TOTAL;5660
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Diesel;5620
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gasolina;36
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Otros;1
Andalucía/Cádiz;CICLOMOTORES;TOTAL;103865
Andalucía/Cádiz;CICLOMOTORES;Diesel;2499
Andalucía/Cádiz;CICLOMOTORES;Eléctrico;432
Andalucía/Cádiz;CICLOMOTORES;Gasolina;100932
Andalucía/Cádiz;CICLOMOTORES;Sin especificar;2
Andalucía/Cádiz;FURGONETAS;TOTAL;39199
Andalucía/Cádiz;FURGONETAS;Biodiesel;1
Andalucía/Cádiz;FURGONETAS;Diesel;33043
Andalucía/Cádiz;FURGONETAS;Eléctrico;37
Andalucía/Cádiz;FURGONETAS;Gas Licuado de Petroleo;36
Andalucía/Cádiz;FURGONETAS;Gas Natural Comprimido;4
Andalucía/Cádiz;FURGONETAS;Gasolina;6077
Andalucía/Cádiz;FURGONETAS;Otros;1
Andalucía/Cádiz;MOTOCICLETAS;TOTAL;112861
Andalucía/Cádiz;MOTOCICLETAS;Diesel;109
Andalucía/Cádiz;MOTOCICLETAS;Eléctrico;2297
Andalucía/Cádiz;MOTOCICLETAS;Gas Licuado de Petroleo;8
Andalucía/Cádiz;MOTOCICLETAS;Gasolina;110435
Andalucía/Cádiz;MOTOCICLETAS;Otros;2
Andalucía/Cádiz;MOTOCICLETAS;Sin especificar;10
Andalucía/Cádiz;TURISMOS;TOTAL;591883
Andalucía/Cádiz;TURISMOS;Biodiesel;2
Andalucía/Cádiz;TURISMOS;Biometano;1
Andalucía/Cádiz;TURISMOS;Butano;2
Andalucía/Cádiz;TURISMOS;Diesel;354937
Andalucía/Cádiz;TURISMOS;Eléctrico;320
Andalucía/Cádiz;TURISMOS;Etanol;1
Andalucía/Cádiz;TURISMOS;Gas Licuado de Petroleo;530
Andalucía/Cádiz;TURISMOS;Gas Natural Comprimido;55
Andalucía/Cádiz;TURISMOS;Gasolina;236021
Andalucía/Cádiz;TURISMOS;Hidrógeno;1
Andalucía/Cádiz;TURISMOS;Otros;8
Andalucía/Cádiz;TURISMOS;Sin especificar;5
Andalucía/Córdoba;CAMIONES HASTA 3500kg;TOTAL;34617
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Diesel;34058
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Eléctrico;37
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;9
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;513
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6506
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6447
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;54
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51636
Andalucía/Córdoba;CICLOMOTORES;Diesel;1585
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;115
Andalucía/Córdoba;CICLOMOTORES;Gasolina;49933
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;3
Andalucía/Córdoba;FURGONETAS;TOTAL;51335
Andalucía/Córdoba;FURGONETAS;Diesel;45149
Andalucía/Córdoba;FURGONETAS;Eléctrico;27
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;33
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6124
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;57689
Andalucía/Córdoba;MOTOCICLETAS;Diesel;79
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;64
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;57539
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;389878
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;255071
Andalucía/Córdoba;TURISMOS;Eléctrico;239
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;419
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;20
Andalucía/Córdoba;TURISMOS;Gasolina;134108
Andalucía/Córdoba;TURISMOS;Otros;13
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;46993
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;46060
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;909
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6786
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6715
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;66
Andalucía/Granada;CICLOMOTORES;TOTAL;69361
Andalucía/Granada;CICLOMOTORES;Diesel;1141
Andalucía/Granada;CICLOMOTORES;Eléctrico;156
Andalucía/Granada;CICLOMOTORES;Gasolina;68064
Andalucía/Granada;FURGONETAS;TOTAL;59154
Andalucía/Granada;FURGONETAS;Diesel;50538
Andalucía/Granada;FURGONETAS;Eléctrico;31
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;56
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Granada;FURGONETAS;Gasolina;8520
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;100849
Andalucía/Granada;MOTOCICLETAS;Diesel;95
Andalucía/Granada;MOTOCICLETAS;Eléctrico;185
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;100566
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;MOTOCICLETAS;Sin especificar;1
Andalucía/Granada;TURISMOS;TOTAL;481402
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;296651
Andalucía/Granada;TURISMOS;Eléctrico;311
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;513
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;51
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;183845
Andalucía/Granada;TURISMOS;Otros;18
Andalucía/Granada;TURISMOS;Sin especificar;2
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27814
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;27186
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;618
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3612
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3589
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30443
Andalucía/Huelva;CICLOMOTORES;Diesel;763
Andalucía/Huelva;CICLOMOTORES;Eléctrico;139
Andalucía/Huelva;CICLOMOTORES;Gasolina;29541
Andalucía/Huelva;FURGONETAS;TOTAL;20878
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;17449
Andalucía/Huelva;FURGONETAS;Eléctrico;8
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;7
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3410
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;30175
Andalucía/Huelva;MOTOCICLETAS;Diesel;59
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;53
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Huelva;MOTOCICLETAS;Gasolina;30058
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;262711
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;167558
Andalucía/Huelva;TURISMOS;Eléctrico;123
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;215
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;14
Andalucía/Huelva;TURISMOS;Gasolina;94788
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38587
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37908
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;633
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5281
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5242
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;35
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;41499
Andalucía/Jaén;CICLOMOTORES;Diesel;1722
Andalucía/Jaén;CICLOMOTORES;Eléctrico;104
Andalucía/Jaén;CICLOMOTORES;Gasolina;39670
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63991
Andalucía/Jaén;FURGONETAS;Diesel;57198
Andalucía/Jaén;FURGONETAS;Eléctrico;23
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;74
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6691
Andalucía/Jaén;MOTOCICLETAS;TOTAL;41129
Andalucía/Jaén;MOTOCICLETAS;Diesel;85
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;255
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;40785
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;2
Andalucía/Jaén;TURISMOS;TOTAL;303969
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;206759
Andalucía/Jaén;TURISMOS;Eléctrico;123
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;318
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;17
Andalucía/Jaén;TURISMOS;Gasolina;96740
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73923
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71955
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;37
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;24
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;19
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1888
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10239
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10079
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;5
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;14
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;139
Andalucía/Málaga;CICLOMOTORES;TOTAL;105880
Andalucía/Málaga;CICLOMOTORES;Diesel;2767
Andalucía/Málaga;CICLOMOTORES;Eléctrico;508
Andalucía/Málaga;CICLOMOTORES;Gasolina;102597
Andalucía/Málaga;CICLOMOTORES;Sin especificar;8
Andalucía/Málaga;FURGONETAS;TOTAL;91823
Andalucía/Málaga;FURGONETAS;Diesel;76686
Andalucía/Málaga;FURGONETAS;Eléctrico;81
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;98
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;9
Andalucía/Málaga;FURGONETAS;Gasolina;14946
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;2
Andalucía/Málaga;MOTOCICLETAS;TOTAL;173466
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;136
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;543
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;172769
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;8
Andalucía/Málaga;TURISMOS;TOTAL;856862
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;25
Andalucía/Málaga;TURISMOS;Diesel;477907
Andalucía/Málaga;TURISMOS;Eléctrico;1052
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1508
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;41
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;376292
Andalucía/Málaga;TURISMOS;Hidrógeno;6
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;5
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;79534
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;78075
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;81
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;12
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1357
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11937
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11828
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;122702
Andalucía/Sevilla;CICLOMOTORES;Diesel;2861
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;404
Andalucía/Sevilla;CICLOMOTORES;Gasolina;119433
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;61343
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;51407
Andalucía/Sevilla;FURGONETAS;Eléctrico;89
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;148
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;25
Andalucía/Sevilla;FURGONETAS;Gasolina;9668
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;146002
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;161
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;370
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;145453
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;TURISMOS;TOTAL;963177
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;4
Andalucía/Sevilla;TURISMOS;Diesel;601294
Andalucía/Sevilla;TURISMOS;Eléctrico;784
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1333
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;183
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;359544
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;5
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17252
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16736
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;5
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;3
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;508
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2385
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2362
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CICLOMOTORES;TOTAL;9457
Aragón/Huesca;CICLOMOTORES;Diesel;195
Aragón/Huesca;CICLOMOTORES;Eléctrico;23
Aragón/Huesca;CICLOMOTORES;Gasolina;9239
Aragón/Huesca;FURGONETAS;TOTAL;18195
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15087
Aragón/Huesca;FURGONETAS;Eléctrico;17
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;6
Aragón/Huesca;FURGONETAS;Gasolina;3084
Aragón/Huesca;MOTOCICLETAS;TOTAL;15047
Aragón/Huesca;MOTOCICLETAS;Diesel;35
Aragón/Huesca;MOTOCICLETAS;Eléctrico;20
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;14987
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;TURISMOS;TOTAL;121065
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;2
Aragón/Huesca;TURISMOS;Diesel;72982
Aragón/Huesca;TURISMOS;Eléctrico;130
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;119
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;11
Aragón/Huesca;TURISMOS;Gasolina;47809
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10726
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10450
