Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;505
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6525
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6465
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;55
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51293
Andalucía/Córdoba;CICLOMOTORES;Diesel;1599
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;142
Andalucía/Córdoba;CICLOMOTORES;Gasolina;49549
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;3
Andalucía/Córdoba;FURGONETAS;TOTAL;51648
Andalucía/Córdoba;FURGONETAS;Diesel;45485
Andalucía/Córdoba;FURGONETAS;Eléctrico;36
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;58
Andalucía/Córdoba;FURGONETAS;Gas Natural Comprimido;1
Andalucía/Córdoba;FURGONETAS;Gasolina;6067
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;58931
Andalucía/Córdoba;MOTOCICLETAS;Diesel;86
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;109
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;58729
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;393038
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;256738
Andalucía/Córdoba;TURISMOS;Eléctrico;307
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;454
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;25
Andalucía/Córdoba;TURISMOS;Gasolina;135493
Andalucía/Córdoba;TURISMOS;Otros;13
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;47057
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;46110
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;33
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;905
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6830
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6759
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;65
Andalucía/Granada;CICLOMOTORES;TOTAL;68818
Andalucía/Granada;CICLOMOTORES;Diesel;1174
Andalucía/Granada;CICLOMOTORES;Eléctrico;190
Andalucía/Granada;CICLOMOTORES;Gasolina;67454
Andalucía/Granada;FURGONETAS;TOTAL;59575
Andalucía/Granada;FURGONETAS;Diesel;50983
Andalucía/Granada;FURGONETAS;Eléctrico;37
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;67
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;7
Andalucía/Granada;FURGONETAS;Gasolina;8477
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;102586
Andalucía/Granada;MOTOCICLETAS;Diesel;103
Andalucía/Granada;MOTOCICLETAS;Eléctrico;244
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;102237
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;TURISMOS;TOTAL;484918
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;297686
Andalucía/Granada;TURISMOS;Eléctrico;475
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;576
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;65
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;186083
Andalucía/Granada;TURISMOS;Hidrógeno;2
Andalucía/Granada;TURISMOS;Otros;18
Andalucía/Granada;TURISMOS;Sin especificar;2
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;27479
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;26867
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;5
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;598
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3653
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3630
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30344
Andalucía/Huelva;CICLOMOTORES;Diesel;775
Andalucía/Huelva;CICLOMOTORES;Eléctrico;174
Andalucía/Huelva;CICLOMOTORES;Gasolina;29393
Andalucía/Huelva;CICLOMOTORES;Sin especificar;2
Andalucía/Huelva;FURGONETAS;TOTAL;21282
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;17882
Andalucía/Huelva;FURGONETAS;Eléctrico;12
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;8
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3376
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;31240
Andalucía/Huelva;MOTOCICLETAS;Diesel;66
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;69
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;2
Andalucía/Huelva;MOTOCICLETAS;Gasolina;31101
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;265066
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;168801
Andalucía/Huelva;TURISMOS;Eléctrico;171
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;244
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;15
Andalucía/Huelva;TURISMOS;Gasolina;95822
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38335
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37661
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;620
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5261
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5223
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;34
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;41026
Andalucía/Jaén;CICLOMOTORES;Diesel;1724
Andalucía/Jaén;CICLOMOTORES;Eléctrico;122
Andalucía/Jaén;CICLOMOTORES;Gasolina;39177
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63956
Andalucía/Jaén;FURGONETAS;Diesel;57281
Andalucía/Jaén;FURGONETAS;Eléctrico;25
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;78
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;5
Andalucía/Jaén;FURGONETAS;Gasolina;6567
Andalucía/Jaén;MOTOCICLETAS;TOTAL;42126
Andalucía/Jaén;MOTOCICLETAS;Diesel;94
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;275
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;41752
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;3
Andalucía/Jaén;TURISMOS;TOTAL;306600
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;208312
Andalucía/Jaén;TURISMOS;Eléctrico;192
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;342
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;24
Andalucía/Jaén;TURISMOS;Gasolina;97718
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73213
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71258
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;34
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;41
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1863
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10231
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10070
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;19
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;137
Andalucía/Málaga;CICLOMOTORES;TOTAL;104688
Andalucía/Málaga;CICLOMOTORES;Diesel;2769
Andalucía/Málaga;CICLOMOTORES;Eléctrico;590
Andalucía/Málaga;CICLOMOTORES;Gasolina;101319
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92726
Andalucía/Málaga;FURGONETAS;Diesel;77554
Andalucía/Málaga;FURGONETAS;Eléctrico;97
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;99
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;10
Andalucía/Málaga;FURGONETAS;Gasolina;14962
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;176892
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;152
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;721
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Málaga;MOTOCICLETAS;Gasolina;176003
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;TURISMOS;TOTAL;864487
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;477657
Andalucía/Málaga;TURISMOS;Eléctrico;1340
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1532
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;43
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;383849
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;78252
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;76800
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1333
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11991
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11883
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;121520
Andalucía/Sevilla;CICLOMOTORES;Diesel;2806
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;477
Andalucía/Sevilla;CICLOMOTORES;Gasolina;118233
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63101
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53160
Andalucía/Sevilla;FURGONETAS;Eléctrico;102
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;130
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;28
Andalucía/Sevilla;FURGONETAS;Gasolina;9674
Andalucía/Sevilla;FURGONETAS;Otros;4
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;148936
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;187
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;440
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;148290
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;TURISMOS;TOTAL;968217
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;601277
Andalucía/Sevilla;TURISMOS;Eléctrico;1045
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1515
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;212
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;364131
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17026
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16518
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;493
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2389
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2366
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;20
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9405
Aragón/Huesca;CICLOMOTORES;Diesel;197
Aragón/Huesca;CICLOMOTORES;Eléctrico;31
Aragón/Huesca;CICLOMOTORES;Gasolina;9177
Aragón/Huesca;FURGONETAS;TOTAL;18442
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15332
Aragón/Huesca;FURGONETAS;Eléctrico;22
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;9
