Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, FURGONETAS, MOTOCICLETAS, TURISMOS
Carburante: 

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Almería;FURGONETAS;Sin especificar;2
Andalucía/Almería;MOTOCICLETAS;TOTAL;47086
Andalucía/Almería;MOTOCICLETAS;Diesel;92
Andalucía/Almería;MOTOCICLETAS;Eléctrico;61
Andalucía/Almería;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Almería;MOTOCICLETAS;Gasolina;46928
Andalucía/Almería;MOTOCICLETAS;Sin especificar;4
Andalucía/Almería;TURISMOS;TOTAL;377674
Andalucía/Almería;TURISMOS;Butano;2
Andalucía/Almería;TURISMOS;Diesel;255573
Andalucía/Almería;TURISMOS;Eléctrico;186
Andalucía/Almería;TURISMOS;Etanol;1
Andalucía/Almería;TURISMOS;Gas Licuado de Petroleo;397
Andalucía/Almería;TURISMOS;Gas Natural Comprimido;1
Andalucía/Almería;TURISMOS;Gas Natural Licuado;1
Andalucía/Almería;TURISMOS;Gasolina;121498
Andalucía/Almería;TURISMOS;Otros;14
Andalucía/Almería;TURISMOS;Sin especificar;1
Andalucía/Cádiz;CAMIONES HASTA 3500kg;TOTAL;48594
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Diesel;47594
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Eléctrico;15
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;10
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Gasolina;972
Andalucía/Cádiz;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;TOTAL;5628
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Diesel;5587
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Gasolina;36
Andalucía/Cádiz;CAMIONES MÁS DE 3500kg;Otros;1
Andalucía/Cádiz;CICLOMOTORES;TOTAL;104326
Andalucía/Cádiz;CICLOMOTORES;Diesel;2490
Andalucía/Cádiz;CICLOMOTORES;Eléctrico;381
Andalucía/Cádiz;CICLOMOTORES;Gasolina;101453
Andalucía/Cádiz;CICLOMOTORES;Sin especificar;2
Andalucía/Cádiz;FURGONETAS;TOTAL;38609
Andalucía/Cádiz;FURGONETAS;Biodiesel;1
Andalucía/Cádiz;FURGONETAS;Diesel;32482
Andalucía/Cádiz;FURGONETAS;Eléctrico;32
Andalucía/Cádiz;FURGONETAS;Gas Licuado de Petroleo;32
Andalucía/Cádiz;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Cádiz;FURGONETAS;Gasolina;6059
Andalucía/Cádiz;MOTOCICLETAS;TOTAL;110270
Andalucía/Cádiz;MOTOCICLETAS;Diesel;102
Andalucía/Cádiz;MOTOCICLETAS;Eléctrico;2280
Andalucía/Cádiz;MOTOCICLETAS;Gas Licuado de Petroleo;7
Andalucía/Cádiz;MOTOCICLETAS;Gasolina;107871
Andalucía/Cádiz;MOTOCICLETAS;Otros;2
Andalucía/Cádiz;MOTOCICLETAS;Sin especificar;8
Andalucía/Cádiz;TURISMOS;TOTAL;587603
Andalucía/Cádiz;TURISMOS;Biodiesel;2
Andalucía/Cádiz;TURISMOS;Biometano;1
Andalucía/Cádiz;TURISMOS;Butano;2
Andalucía/Cádiz;TURISMOS;Diesel;353939
Andalucía/Cádiz;TURISMOS;Eléctrico;248
Andalucía/Cádiz;TURISMOS;Etanol;1
Andalucía/Cádiz;TURISMOS;Gas Licuado de Petroleo;467
Andalucía/Cádiz;TURISMOS;Gas Natural Comprimido;47
Andalucía/Cádiz;TURISMOS;Gasolina;232881
Andalucía/Cádiz;TURISMOS;Hidrógeno;3
Andalucía/Cádiz;TURISMOS;Otros;7
Andalucía/Cádiz;TURISMOS;Sin especificar;5
Andalucía/Córdoba;CAMIONES HASTA 3500kg;TOTAL;34735
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Diesel;34171
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Eléctrico;37
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;9
Andalucía/Córdoba;CAMIONES HASTA 3500kg;Gasolina;518
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;TOTAL;6482
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Diesel;6425
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Andalucía/Córdoba;CAMIONES MÁS DE 3500kg;Gasolina;53
Andalucía/Córdoba;CICLOMOTORES;TOTAL;51916
Andalucía/Córdoba;CICLOMOTORES;Diesel;1559
Andalucía/Córdoba;CICLOMOTORES;Eléctrico;92
Andalucía/Córdoba;CICLOMOTORES;Gasolina;50264
Andalucía/Córdoba;CICLOMOTORES;Sin especificar;1
Andalucía/Córdoba;FURGONETAS;TOTAL;51027
Andalucía/Córdoba;FURGONETAS;Diesel;44809
Andalucía/Córdoba;FURGONETAS;Eléctrico;22
Andalucía/Córdoba;FURGONETAS;Gas Licuado de Petroleo;28
Andalucía/Córdoba;FURGONETAS;Gasolina;6167
Andalucía/Córdoba;FURGONETAS;Otros;1
Andalucía/Córdoba;MOTOCICLETAS;TOTAL;56681
Andalucía/Córdoba;MOTOCICLETAS;Diesel;78
Andalucía/Córdoba;MOTOCICLETAS;Eléctrico;47
Andalucía/Córdoba;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Córdoba;MOTOCICLETAS;Gasolina;56549
Andalucía/Córdoba;MOTOCICLETAS;Sin especificar;4
Andalucía/Córdoba;TURISMOS;TOTAL;387094
Andalucía/Córdoba;TURISMOS;Biodiesel;1
Andalucía/Córdoba;TURISMOS;Butano;2
Andalucía/Córdoba;TURISMOS;Diesel;253660
Andalucía/Córdoba;TURISMOS;Eléctrico;180
Andalucía/Córdoba;TURISMOS;Gas Licuado de Petroleo;405
Andalucía/Córdoba;TURISMOS;Gas Natural Comprimido;19
Andalucía/Córdoba;TURISMOS;Gasolina;132808
Andalucía/Córdoba;TURISMOS;Otros;14
Andalucía/Córdoba;TURISMOS;Sin especificar;5
Andalucía/Granada;CAMIONES HASTA 3500kg;TOTAL;46998
Andalucía/Granada;CAMIONES HASTA 3500kg;Biometano;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Diesel;46068
Andalucía/Granada;CAMIONES HASTA 3500kg;Eléctrico;7
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;11
Andalucía/Granada;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Granada;CAMIONES HASTA 3500kg;Gasolina;910
Andalucía/Granada;CAMIONES MÁS DE 3500kg;TOTAL;6748
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Diesel;6677
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Granada;CAMIONES MÁS DE 3500kg;Gasolina;66
Andalucía/Granada;CICLOMOTORES;TOTAL;69630
Andalucía/Granada;CICLOMOTORES;Diesel;1129
Andalucía/Granada;CICLOMOTORES;Eléctrico;124
Andalucía/Granada;CICLOMOTORES;Gasolina;68377
Andalucía/Granada;FURGONETAS;TOTAL;58782
Andalucía/Granada;FURGONETAS;Diesel;50156
Andalucía/Granada;FURGONETAS;Eléctrico;24
Andalucía/Granada;FURGONETAS;Gas Licuado de Petroleo;49
Andalucía/Granada;FURGONETAS;Gas Natural Comprimido;4
Andalucía/Granada;FURGONETAS;Gasolina;8545
Andalucía/Granada;FURGONETAS;Otros;4
Andalucía/Granada;MOTOCICLETAS;TOTAL;99311
Andalucía/Granada;MOTOCICLETAS;Diesel;93
Andalucía/Granada;MOTOCICLETAS;Eléctrico;149
Andalucía/Granada;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Granada;MOTOCICLETAS;Gasolina;99066
Andalucía/Granada;MOTOCICLETAS;Otros;1
Andalucía/Granada;MOTOCICLETAS;Sin especificar;1
Andalucía/Granada;TURISMOS;TOTAL;477681
Andalucía/Granada;TURISMOS;Biodiesel;6
Andalucía/Granada;TURISMOS;Butano;4
Andalucía/Granada;TURISMOS;Diesel;295062
Andalucía/Granada;TURISMOS;Eléctrico;239
Andalucía/Granada;TURISMOS;Gas Licuado de Petroleo;438
Andalucía/Granada;TURISMOS;Gas Natural Comprimido;42
Andalucía/Granada;TURISMOS;Gas Natural Licuado;1
Andalucía/Granada;TURISMOS;Gasolina;181869
Andalucía/Granada;TURISMOS;Otros;19
Andalucía/Granada;TURISMOS;Sin especificar;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;TOTAL;28019
Andalucía/Huelva;CAMIONES HASTA 3500kg;Diesel;27386
Andalucía/Huelva;CAMIONES HASTA 3500kg;Eléctrico;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;3
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Huelva;CAMIONES HASTA 3500kg;Gasolina;625
Andalucía/Huelva;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;TOTAL;3603
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Biometano;1
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Diesel;3580
Andalucía/Huelva;CAMIONES MÁS DE 3500kg;Gasolina;22
Andalucía/Huelva;CICLOMOTORES;TOTAL;30617
Andalucía/Huelva;CICLOMOTORES;Diesel;768
Andalucía/Huelva;CICLOMOTORES;Eléctrico;104
Andalucía/Huelva;CICLOMOTORES;Gasolina;29745
Andalucía/Huelva;FURGONETAS;TOTAL;20592
Andalucía/Huelva;FURGONETAS;Butano;1
Andalucía/Huelva;FURGONETAS;Diesel;17158
Andalucía/Huelva;FURGONETAS;Eléctrico;9
Andalucía/Huelva;FURGONETAS;Gas Licuado de Petroleo;7
Andalucía/Huelva;FURGONETAS;Gas Natural Comprimido;2
Andalucía/Huelva;FURGONETAS;Gasolina;3414
Andalucía/Huelva;FURGONETAS;Otros;1
Andalucía/Huelva;MOTOCICLETAS;TOTAL;29392
Andalucía/Huelva;MOTOCICLETAS;Diesel;52
Andalucía/Huelva;MOTOCICLETAS;Eléctrico;50
Andalucía/Huelva;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Huelva;MOTOCICLETAS;Gasolina;29285
Andalucía/Huelva;MOTOCICLETAS;Sin especificar;2
Andalucía/Huelva;TURISMOS;TOTAL;260064
Andalucía/Huelva;TURISMOS;Butano;3
Andalucía/Huelva;TURISMOS;Diesel;165931
Andalucía/Huelva;TURISMOS;Eléctrico;84
Andalucía/Huelva;TURISMOS;Etanol;1
Andalucía/Huelva;TURISMOS;Gas Licuado de Petroleo;194
Andalucía/Huelva;TURISMOS;Gas Natural Comprimido;13
Andalucía/Huelva;TURISMOS;Gasolina;93829
Andalucía/Huelva;TURISMOS;Otros;7
Andalucía/Huelva;TURISMOS;Sin especificar;2
Andalucía/Jaén;CAMIONES HASTA 3500kg;TOTAL;38654
Andalucía/Jaén;CAMIONES HASTA 3500kg;Diesel;37972
Andalucía/Jaén;CAMIONES HASTA 3500kg;Eléctrico;29
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES HASTA 3500kg;Gasolina;636
Andalucía/Jaén;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;TOTAL;5244
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Diesel;5204
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Gasolina;36
Andalucía/Jaén;CAMIONES MÁS DE 3500kg;Sin especificar;1
Andalucía/Jaén;CICLOMOTORES;TOTAL;41877
Andalucía/Jaén;CICLOMOTORES;Diesel;1748
Andalucía/Jaén;CICLOMOTORES;Eléctrico;81
Andalucía/Jaén;CICLOMOTORES;Gasolina;40045
Andalucía/Jaén;CICLOMOTORES;Sin especificar;3
Andalucía/Jaén;FURGONETAS;TOTAL;63979
Andalucía/Jaén;FURGONETAS;Diesel;57070
Andalucía/Jaén;FURGONETAS;Eléctrico;20
Andalucía/Jaén;FURGONETAS;Gas Licuado de Petroleo;74
Andalucía/Jaén;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Jaén;FURGONETAS;Gasolina;6812
Andalucía/Jaén;MOTOCICLETAS;TOTAL;40365
Andalucía/Jaén;MOTOCICLETAS;Diesel;82
Andalucía/Jaén;MOTOCICLETAS;Eléctrico;223
Andalucía/Jaén;MOTOCICLETAS;Gas Licuado de Petroleo;1
Andalucía/Jaén;MOTOCICLETAS;Gasolina;40056
Andalucía/Jaén;MOTOCICLETAS;Otros;1
Andalucía/Jaén;MOTOCICLETAS;Sin especificar;2
Andalucía/Jaén;TURISMOS;TOTAL;302187
Andalucía/Jaén;TURISMOS;Biodiesel;2
Andalucía/Jaén;TURISMOS;Biometano;1
Andalucía/Jaén;TURISMOS;Butano;1
Andalucía/Jaén;TURISMOS;Diesel;205623
Andalucía/Jaén;TURISMOS;Eléctrico;103
Andalucía/Jaén;TURISMOS;Etanol;1
Andalucía/Jaén;TURISMOS;Gas Licuado de Petroleo;298
Andalucía/Jaén;TURISMOS;Gas Natural Comprimido;13
Andalucía/Jaén;TURISMOS;Gasolina;96138
Andalucía/Jaén;TURISMOS;Otros;6
Andalucía/Jaén;TURISMOS;Sin especificar;1
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;74541
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;72567
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;36
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;22
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1899
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10148
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;9990
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;5
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;138
Andalucía/Málaga;CICLOMOTORES;TOTAL;106620
Andalucía/Málaga;CICLOMOTORES;Diesel;2799
Andalucía/Málaga;CICLOMOTORES;Eléctrico;452
Andalucía/Málaga;CICLOMOTORES;Gasolina;103361
Andalucía/Málaga;CICLOMOTORES;Sin especificar;8
Andalucía/Málaga;FURGONETAS;TOTAL;91218
Andalucía/Málaga;FURGONETAS;Diesel;76127
Andalucía/Málaga;FURGONETAS;Eléctrico;61
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;92
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;3
Andalucía/Málaga;FURGONETAS;Gasolina;14932
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;2
Andalucía/Málaga;MOTOCICLETAS;TOTAL;170304
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;126
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;473
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;4
Andalucía/Málaga;MOTOCICLETAS;Gasolina;169690
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;4
Andalucía/Málaga;TURISMOS;TOTAL;855243
Andalucía/Málaga;TURISMOS;Biodiesel;4
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;25
Andalucía/Málaga;TURISMOS;Diesel;478800
Andalucía/Málaga;TURISMOS;Eléctrico;871
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1543
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;30
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;373941
Andalucía/Málaga;TURISMOS;Hidrógeno;4
Andalucía/Málaga;TURISMOS;Otros;19
Andalucía/Málaga;TURISMOS;Sin especificar;3
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;80553
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;79101
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;63
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;12
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1368
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11920
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11814
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;89
Andalucía/Sevilla;CICLOMOTORES;TOTAL;123520
Andalucía/Sevilla;CICLOMOTORES;Diesel;2882
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;333
Andalucía/Sevilla;CICLOMOTORES;Gasolina;120301
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;59981
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;50082
Andalucía/Sevilla;FURGONETAS;Eléctrico;77
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;142
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;22
Andalucía/Sevilla;FURGONETAS;Gasolina;9655
Andalucía/Sevilla;FURGONETAS;Otros;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;143636
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;142
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;326
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;9
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;143153
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;2
Andalucía/Sevilla;TURISMOS;TOTAL;956824
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;4
Andalucía/Sevilla;TURISMOS;Diesel;599886
Andalucía/Sevilla;TURISMOS;Eléctrico;637
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1265
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;157
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;354840
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;5
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17357
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16825
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;3
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;528
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2394
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2371
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CICLOMOTORES;TOTAL;9476
Aragón/Huesca;CICLOMOTORES;Diesel;200
Aragón/Huesca;CICLOMOTORES;Eléctrico;20
Aragón/Huesca;CICLOMOTORES;Gasolina;9256
Aragón/Huesca;FURGONETAS;TOTAL;17977
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;14882
Aragón/Huesca;FURGONETAS;Eléctrico;16
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;7
Aragón/Huesca;FURGONETAS;Gasolina;3071
Aragón/Huesca;MOTOCICLETAS;TOTAL;14805
Aragón/Huesca;MOTOCICLETAS;Diesel;35
Aragón/Huesca;MOTOCICLETAS;Eléctrico;16
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;14749
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;TURISMOS;TOTAL;120070
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;1
Aragón/Huesca;TURISMOS;Diesel;72620
Aragón/Huesca;TURISMOS;Eléctrico;105
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;103
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;10
Aragón/Huesca;TURISMOS;Gasolina;47219
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10699
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10423
